2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(3)-192.168.56.1: (port 55330) op = 80
2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "javax.management.ObjectName", codebase = ""
2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "java.rmi.MarshalledObject", codebase = ""
2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "[B", codebase = ""
2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "[Ljava.lang.String;", codebase = ""
2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "[Ljava.lang.String;", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@27ddd392
2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(3)-192.168.56.1: (port 55330) op = 80
2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "javax.management.ObjectName", codebase = ""
2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "java.rmi.MarshalledObject", codebase = ""
2022-07-20 15:00:04.920 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "[B", codebase = ""
2022-07-20 15:00:04.923 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "[Ljava.lang.String;", codebase = ""
2022-07-20 15:00:04.923 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "[Ljava.lang.String;", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@27ddd392
2022-07-20 15:00:04.923 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(3)-192.168.56.1: (port 55330) op = 80
2022-07-20 15:00:04.923 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "javax.management.ObjectName", codebase = ""
2022-07-20 15:00:04.923 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "java.rmi.MarshalledObject", codebase = ""
2022-07-20 15:00:04.923 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "[B", codebase = ""
2022-07-20 15:00:04.923 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "[Ljava.lang.String;", codebase = ""
2022-07-20 15:00:04.923 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.loader                           : RMI TCP Connection(3)-192.168.56.1: name = "[Ljava.lang.String;", codebase = "", defaultLoader = sun.misc.Launcher$ExtClassLoader@27ddd392
2022-07-20 15:00:04.925 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(3)-192.168.56.1: (port 55330) op = 80
2022-07-20 15:00:05.554 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(3)-192.168.56.1: (port 55330) connection closed
2022-07-20 15:00:05.554 DEBUG 13780 --- [RMI TCP Connection(3)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(3)-192.168.56.1: close connection
2022-07-20 15:00:05.554 DEBUG 13780 --- [RMI TCP Connection(2)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(2)-192.168.56.1: (port 55330) connection closed
2022-07-20 15:00:05.554 DEBUG 13780 --- [RMI TCP Connection(2)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(2)-192.168.56.1: close connection
2022-07-20 15:00:05.555 DEBUG 13780 --- [RMI TCP Connection(1)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-192.168.56.1: (port 55330) connection closed
2022-07-20 15:00:05.555 DEBUG 13780 --- [RMI TCP Connection(1)-192.168.56.1] sun.rmi.transport.tcp                    : RMI TCP Connection(1)-192.168.56.1: close connection
